Date/Time,Cooling Load(kWh),Site Outdoor Air Drybulb Temperature [C](Hourly),Site Outdoor Air Wetbulb Temperature [C](Hourly),Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Site Wind Speed [m/s](Hourly),Chiller Electricity Energy(kWh)
 08/13  07:00:00,0,26.53333333,25.3781089,0.020320688,0,0
 08/13  08:00:00,418.4719067,26.875,25.4616901,0.020317512,0,373.9213003
 08/13  09:00:00,572.6469725,27.75833333,25.59470947,0.02015573,0.175,477.1631069
 08/13  10:00:00,584.5431622,29.11666667,25.68237356,0.019718214,0.533333333,404.8267756
 08/13  11:00:00,579.6099233,30.45833333,25.72220065,0.019215723,0.875,367.2546933
 08/13  12:00:00,576.3766961,31.175,25.77446121,0.01901389,0.825,355.8923183
 08/13  13:00:00,533.1738539,31.53333333,25.91740045,0.019131012,0.466666667,340.6266086
 08/13  14:00:00,587.4119478,31.875,26.04163633,0.019224275,0.125,354.5152253
 08/13  15:00:00,596.82842,31.00833333,26.10047675,0.019705217,0,359.4759122
 08/13  16:00:00,607.1261797,29.36666667,26.14282941,0.020479361,0,363.8471761
 08/13  17:00:00,586.1649908,27.70833333,26.20284119,0.021294007,0,361.0054389
 08/13  18:00:00,488.1458992,27,26.20590448,0.021602688,0,330.9120372
 08/13  19:00:00,360.2273697,27,26.20601954,0.021589646,0,287.7189886
 08/13  20:00:00,348.1218347,27,26.20610294,0.021580336,0,284.9655219
 08/13  21:00:00,255.2722946,26.825,26.11179225,0.021488993,0,257.8051573
 08/13  22:00:00,0,26.46666667,25.96739218,0.021388944,0,0
 08/13  23:00:00,0,26.125,25.73801051,0.021135882,0,0
 08/13  24:00:00,0,25.825,25.51553222,0.020880225,0,0
 08/14  01:00:00,0,25.46666667,25.2869806,0.020642996,0,0
 08/14  02:00:00,0,25.125,25.07259546,0.020425913,0,0
 08/14  03:00:00,0,25,24.85354412,0.020111895,0,0
 08/14  04:00:00,0,25,24.60071773,0.019692024,0,0
 08/14  05:00:00,0,25,24.34551935,0.019261156,0,0
 08/14  06:00:00,0,25.40833333,24.48785798,0.019312056,0.175,0
 08/14  07:00:00,0,26.05,24.92892538,0.019769308,0.533333333,0
 08/14  08:00:00,418.3103906,26.70833333,25.35664558,0.020197338,0.875,367.3323597
 08/14  09:00:00,578.5637633,27.58333333,25.51234719,0.020080194,0.825,478.5187114
 08/14  10:00:00,584.5245833,28.58333333,25.5181714,0.019663822,0.466666667,403.4639531
 08/14  11:00:00,591.3146097,29.58333333,25.51216199,0.019227903,0.125,370.5011267
 08/14  12:00:00,590.5502261,30.40833333,25.76480088,0.01931095,0.408333333,359.9413417
 08/14  13:00:00,541.4612894,31.05,26.17739011,0.019768375,1.05,344.9888122
 08/14  14:00:00,607.0390942,31.70833333,26.59956565,0.02024541,1.708333333,369.1325281
 08/14  15:00:00,637.9972244,31.59166667,26.52324956,0.020158936,2,379.8700244
 08/14  16:00:00,666.6368122,30.95,26.11468382,0.019710331,2,383.5703542
 08/14  17:00:00,677.4808803,30.29166667,25.68470553,0.019257226,2,380.7614308
 08/14  18:00:00,583.1229978,29.59166667,25.39997535,0.019063793,1.825,347.2287903
 08/14  19:00:00,438.439335,28.95,25.2857672,0.019121531,1.466666667,297.9549008
 08/14  20:00:00,410.6899044,28.29166667,25.13367049,0.01913632,1.125,287.5010953
 08/14  21:00:00,303.46401,27.825,25.05672137,0.019193375,0.883333333,256.2738285
 08/14  22:00:00,0,27.46666667,25.09361514,0.019399066,0.741666667,0
 08/14  23:00:00,0,27.125,25.11222355,0.019575845,0.583333333,0
 08/14  24:00:00,0,26.825,25.18410222,0.019824788,0.383333333,0
 08/15  01:00:00,0,26.46666667,25.1675339,0.019949686,0.241666667,0
 08/15  02:00:00,0,26.125,25.17998181,0.020116498,0.083333333,0
 08/15  03:00:00,0,25.825,25.20276616,0.02028304,0.175,0
 08/15  04:00:00,0,25.46666667,25.10627522,0.020273411,0.533333333,0
 08/15  05:00:00,0,25.125,25.02012659,0.02026236,0.875,0
 08/15  06:00:00,0,25.75833333,25.23140932,0.020339172,0.825,0
 08/15  07:00:00,0,27.11666667,25.54321773,0.020289179,0.466666667,0
 08/15  08:00:00,0,28.45833333,25.85042634,0.02024548,0.125,0
 08/15  09:00:00,0,29.58333333,25.89768538,0.019847458,0.175,0
 08/15  10:00:00,0,30.58333333,25.67038247,0.019030353,0.533333333,0
 08/15  11:00:00,0,31.58333333,25.44371468,0.018219502,0.875,0
 08/15  12:00:00,0,32,25.6762976,0.018439663,1.175,0
 08/15  13:00:00,0,32,26.11332942,0.019207334,1.533333333,0
 08/15  14:00:00,0,32,26.5723558,0.020026726,1.875,0
 08/15  15:00:00,0,32,26.89421133,0.020603534,1.825,0
 08/15  16:00:00,0,32,27.06718856,0.02093126,1.466666667,0
 08/15  17:00:00,0,32,27.33923452,0.021440362,1.125,0
 08/15  18:00:00,0,31.00833333,27.05399499,0.021342437,0.825,0
 08/15  19:00:00,0,29.36666667,26.4058766,0.020863849,0.466666667,0
 08/15  20:00:00,0,27.70833333,25.79783265,0.0204974,0.125,0
 08/15  21:00:00,0,27,25.6067727,0.020469464,0,0
 08/15  22:00:00,0,27,25.66418896,0.020555464,0,0
 08/15  23:00:00,0,27,25.82364317,0.02082194,0,0
 08/15  24:00:00,0,27,26.01600915,0.021156482,0,0
 08/16  01:00:00,0,27,26.07232166,0.021254943,0,0
 08/16  02:00:00,0,27,26.15087933,0.021392855,0,0
 08/16  03:00:00,0,27,26.12831498,0.021366269,0,0
 08/16  04:00:00,0,27,25.83455185,0.020863122,0,0
 08/16  05:00:00,0,27,25.58386056,0.020430131,0,0
 08/16  06:00:00,0,27.175,25.53406477,0.020270007,0,0
 08/16  07:00:00,0,27.53333333,25.59825742,0.02022708,0,0
 08/16  08:00:00,0,27.875,25.72353534,0.020296781,0,0
 08/16  09:00:00,0,28.58333333,25.82004664,0.02014841,0.175,0
 08/16  10:00:00,0,29.58333333,25.83262944,0.019734756,0.533333333,0
 08/16  11:00:00,0,30.58333333,25.76941849,0.01920021,0.875,0
 08/16  12:00:00,0,31.175,25.77800179,0.01896347,1,0
 08/16  13:00:00,0,31.53333333,25.92164306,0.019072061,1,0
 08/16  14:00:00,0,31.875,26.04688363,0.019153475,1,0
 08/16  15:00:00,0,32.175,26.23687606,0.019371454,0.825,0
 08/16  16:00:00,0,32.53333333,26.55242284,0.019800102,0.466666667,0
 08/16  17:00:00,0,32.875,26.85334132,0.020217504,0.125,0
 08/16  18:00:00,0,32.24166667,26.8122777,0.020409388,0,0
 08/16  19:00:00,0,30.88333333,26.44364264,0.020305884,0,0
 08/16  20:00:00,0,29.54166667,26.10612671,0.020272894,0,0
 08/16  21:00:00,0,28.70833333,25.88937306,0.020250165,0,0
 08/16  22:00:00,0,28.20833333,25.79839714,0.02030571,0,0
 08/16  23:00:00,0,27.70833333,25.67072792,0.020298783,0,0
 08/16  24:00:00,0,27.20833333,25.55388124,0.020311353,0,0
 08/17  01:00:00,0,26.70833333,25.40231511,0.020265869,0,0
 08/17  02:00:00,0,26.20833333,25.26129804,0.020239614,0,0
 08/17  03:00:00,0,25.825,25.20260374,0.020303943,0,0
 08/17  04:00:00,0,25.46666667,25.10618202,0.020294305,0,0
 08/17  05:00:00,0,25.125,25.02009159,0.020295425,0,0
 08/17  06:00:00,0,25.40833333,25.11139961,0.020328061,0.175,0
 08/17  07:00:00,0,26.05,25.30413935,0.020367553,0.533333333,0
 08/17  08:00:00,474.3905781,26.70833333,25.47006783,0.020347362,0.875,435.4369014
 08/17  09:00:00,638.3491281,27.75833333,25.84843995,0.020541395,1.175,446.3149969
 08/17  10:00:00,643.8896881,29.11666667,26.41220571,0.020949523,1.533333333,468.0276731
 08/17  11:00:00,646.21429,30.45833333,26.9902305,0.021413528,1.875,427.1211942
 08/17  12:00:00,644.7425033,31.40833333,27.21968984,0.021438974,2,413.8337342
 08/17  13:00:00,591.1130753,32.05,27.12548253,0.021016238,2,382.9453394
 08/17  14:00:00,650.9033786,32.70833333,27.00917155,0.020533263,2,396.3339003
 08/17  15:00:00,682.3617039,33,27.07245824,0.020537964,1.825,412.5763886
 08/17  16:00:00,710.0203433,33,27.35928487,0.021088559,1.466666667,432.66709
 08/17  17:00:00,724.955535,33,27.61424317,0.021572091,1.125,447.6153842
 08/17  18:00:00,626.4804969,32.24166667,27.51138094,0.021704753,0.825,404.8482656
 08/17  19:00:00,471.6119508,30.88333333,27.19414021,0.021685043,0.466666667,337.3401133
 08/17  20:00:00,446.2820708,29.54166667,26.87519132,0.021667059,0.125,320.8257983
 08/17  21:00:00,343.1391694,28.88333333,26.71183125,0.021639694,0.175,286.7877039
 08/17  22:00:00,0,28.74166667,26.6375035,0.021557016,0.533333333,0
 08/17  23:00:00,0,28.58333333,26.5705123,0.021504686,0.875,0
 08/17  24:00:00,0,28.38333333,26.52294632,0.02149184,1.175,0
 08/18  01:00:00,0,28.24166667,26.52967838,0.021554939,1.533333333,0
 08/18  02:00:00,0,28.08333333,26.51840435,0.021602624,1.875,0
 08/18  03:00:00,0,27.825,26.3266962,0.02137256,1.591666667,0
 08/18  04:00:00,0,27.46666667,25.97912358,0.020915027,0.95,0
 08/18  05:00:00,0,27.125,25.64774877,0.020486695,0.291666667,0
 08/18  06:00:00,0,27.175,25.53406477,0.020270007,0.583333333,0
 08/18  07:00:00,0,27.53333333,25.59825742,0.02022708,1.583333333,0
 08/18  08:00:00,504.671215,27.875,25.72353534,0.020296781,2.583333333,423.4352372
 08/18  09:00:00,662.910795,28.58333333,25.9946134,0.020464799,3.175,447.2956033
 08/18  10:00:00,651.8620194,29.58333333,26.51078962,0.020948416,3.533333333,466.6520422
 08/18  11:00:00,655.4248297,30.58333333,27.04031774,0.021474456,3.875,426.7580869
 08/18  12:00:00,653.4620494,31.175,27.10132742,0.021346089,3.825,412.3185175
 08/18  13:00:00,604.5198431,31.53333333,26.92750725,0.020886476,3.466666667,382.1275764
 08/18  14:00:00,659.3024567,31.875,26.82259463,0.020564579,3.125,395.0853919
 08/18  15:00:00,685.7258525,32.40833333,26.94914998,0.020589901,2.591666667,410.6953653
 08/18  16:00:00,695.8238078,33.05,27.37338203,0.021103816,1.95,427.1007967
 08/18  17:00:00,695.6596628,33.70833333,27.74441942,0.021527866,1.291666667,439.1240519
 08/18  18:00:00,606.40678,33.00833333,27.49753885,0.021362385,1.175,396.1410925
 08/18  19:00:00,460.5347933,31.36666667,26.88320825,0.020925605,1.533333333,327.7579006
 08/18  20:00:00,434.6882197,29.70833333,26.25957631,0.020504641,1.875,309.4300275
 08/18  21:00:00,329.8074272,28.70833333,25.80112789,0.020119398,1.883333333,271.9167823
 08/18  22:00:00,0,28.20833333,25.56518615,0.019925831,1.741666667,0
 08/18  23:00:00,0,27.70833333,25.38273965,0.01982731,1.583333333,0
 08/18  24:00:00,0,27.20833333,25.10854046,0.019576562,1.383333333,0
 08/19  01:00:00,0,26.70833333,24.85129051,0.019358747,1.241666667,0
 08/19  02:00:00,0,26.20833333,24.64449083,0.019228808,1.083333333,0
 08/19  03:00:00,0,26,24.63447072,0.01931289,0.825,0
 08/19  04:00:00,0,26,24.92413131,0.019803398,0.466666667,0
 08/19  05:00:00,0,26,25.16726115,0.020211914,0.125,0
 08/19  06:00:00,0,26.40833333,25.46818396,0.020550017,0.175,0
 08/19  07:00:00,0,27.05,25.90531185,0.021031293,0.533333333,0
 08/19  08:00:00,487.3632783,27.70833333,26.32858264,0.021481043,0.875,411.1185444
 08/19  09:00:00,606.702635,28.175,26.49980323,0.021576141,1,471.2469053
 08/19  10:00:00,601.8342531,28.53333333,26.5580122,0.021526841,1,419.4968656
 08/19  11:00:00,608.7230353,28.875,26.67902273,0.021597821,1,392.4598433
 08/19  12:00:00,604.7912889,28.825,26.65566279,0.02157721,1.175,380.7715844
 08/19  13:00:00,553.664325,28.46666667,26.5421385,0.02152697,1.533333333,360.0526394
 08/19  14:00:00,582.2501397,28.125,26.49855599,0.021608783,1.875,364.575145
 08/19  15:00:00,580.7298533,28.175,26.49939054,0.021598467,1.591666667,365.6955053
 08/19  16:00:00,593.0835397,28.53333333,26.55723331,0.021562129,0.95,370.2050761
 08/19  17:00:00,598.5640211,28.875,26.67794572,0.021642564,0.291666667,373.41833
 08/19  18:00:00,504.3604022,28.825,26.82497695,0.021929936,0,345.7095125
 08/19  19:00:00,366.4660686,28.46666667,26.99420062,0.022391958,0,298.7605214
 08/19  20:00:00,350.4728886,28.125,27.1400986,0.022806399,0,296.9613897
 08/19  21:00:00,258.5393038,27.825,27.09726699,0.022856535,0,269.6145082
 08/19  22:00:00,0,27.46666667,26.95716281,0.022753642,0,0
 08/19  23:00:00,0,27.125,26.7300731,0.022473851,0,0
 08/19  24:00:00,0,26.825,26.50917787,0.022194915,0,0
 08/20  01:00:00,0,26.46666667,26.28325792,0.021945886,0,0
 08/20  02:00:00,0,26.125,26.07150219,0.021718095,0,0
 08/20  03:00:00,0,26,25.99999946,0.021645994,0.408333333,0
 08/20  04:00:00,0,26,25.99999946,0.021645994,1.05,0
 08/20  05:00:00,0,26,25.99999946,0.021645994,1.708333333,0
 08/20  06:00:00,0,25.825,25.82499224,0.021415475,1.591666667,0
 08/20  07:00:00,0,25.46666667,25.46665745,0.0209375,0.95,0
 08/20  08:00:00,383.0816828,25.125,25.12499316,0.020493349,0.291666667,383.93819
 08/20  09:00:00,530.0851489,25.40833333,25.11137487,0.020336794,0,457.8856
 08/20  10:00:00,536.2029,26.05,25.30402303,0.020379804,0,386.2202631
 08/20  11:00:00,539.2133844,26.70833333,25.46955519,0.020380561,0,360.068725
 08/20  12:00:00,544.7827453,27.58333333,25.76243305,0.020523644,0.408333333,352.1993675
 08/20  13:00:00,517.1494497,28.58333333,26.2275552,0.020931983,1.05,341.2772783
 08/20  14:00:00,578.6004803,29.58333333,26.7252866,0.021415682,1.708333333,367.2966017
 08/20  15:00:00,598.5207772,30.175,26.99914114,0.02166864,2.175,382.3051794
 08/20  16:00:00,602.6914189,30.53333333,27.08419707,0.021670775,2.533333333,386.0035689
 08/20  17:00:00,615.0264217,30.875,27.17512943,0.021691455,2.875,392.9816875
 08/20  18:00:00,520.7505272,30.59166667,27.1248175,0.021720368,2.825,359.5458453
 08/20  19:00:00,386.9324836,29.95,26.9947171,0.021743002,2.466666667,304.840285
 08/20  20:00:00,376.4180072,29.29166667,26.82793086,0.021711823,2.125,300.3036217
 08/20  21:00:00,280.3296514,28.59166667,26.5165177,0.021451114,1.825,267.6697173
 08/20  22:00:00,0,27.95,26.10435722,0.020994865,1.466666667,0
 08/20  23:00:00,0,27.29166667,25.69211785,0.020544983,1.125,0
 08/20  24:00:00,0,26.59166667,25.288357,0.020143605,0.825,0
 08/21  01:00:00,0,25.95,24.85345405,0.019685967,0.466666667,0
 08/21  02:00:00,0,25.29166667,24.4168829,0.019245431,0.125,0
 08/21  03:00:00,0,25,24.23859946,0.01907846,0,0
 08/21  04:00:00,0,25,24.23859946,0.01907846,0,0
 08/21  05:00:00,0,25,24.23859946,0.01907846,0,0
 08/21  06:00:00,0,25.40833333,24.64029381,0.019563924,0.175,0
 08/21  07:00:00,0,26.05,25.27168854,0.020334639,0.533333333,0
 08/21  08:00:00,436.1612225,26.70833333,25.91951179,0.021158654,0.875,372.2698236
 08/21  09:00:00,567.6443331,26.825,26.03430476,0.021308182,0.825,475.8074903
 08/21  10:00:00,555.7705325,26.46666667,25.68172549,0.02084865,0.466666667,389.9185967
 08/21  11:00:00,559.0740864,26.125,25.34567662,0.020406274,0.125,355.4679564
 08/21  12:00:00,567.8585,26.40833333,25.46875667,0.02049888,0.175,351.9572322
 08/21  13:00:00,529.0244614,27.05,25.90571461,0.021000584,0.533333333,341.6226764
 08/21  14:00:00,581.0770322,27.70833333,26.328721,0.021471827,0.875,361.7961
 08/21  15:00:00,586.8747597,28,26.33077364,0.021350362,1,364.9371422
 08/21  16:00:00,602.5651667,28,26.04547018,0.020860434,1,365.6845006
 08/21  17:00:00,604.1029694,28,25.84151987,0.020513628,1,362.8324675
 08/21  18:00:00,504.0081875,27.825,25.69805053,0.020339812,1,327.8386778
 08/21  19:00:00,360.2799844,27.46666667,25.58020824,0.020277036,1,279.09616
 08/21  20:00:00,344.3705317,27.125,25.53124515,0.020329782,1,274.8810055
 08/21  21:00:00,254.9428179,26.825,25.43598018,0.02029493,1.116666667,250.0982608
 08/21  22:00:00,0,26.46666667,25.38032432,0.020352937,1.258333333,0
 08/21  23:00:00,0,26.125,25.29024389,0.020345677,1.416666667,0
 08/21  24:00:00,0,25.825,25.20244334,0.02032489,1.616666667,0
 08/22  01:00:00,0,25.46666667,25.10608811,0.020315241,1.758333333,0
 08/22  02:00:00,0,25.125,25.02006625,0.020316363,1.916666667,0
 08/22  03:00:00,0,25,24.99999819,0.02033605,1.591666667,0
 08/22  04:00:00,0,25,24.99999819,0.02033605,0.95,0
 08/22  05:00:00,0,25,24.99999819,0.02033605,0.291666667,0
 08/22  06:00:00,0,25.175,25.0279118,0.020308187,0.175,0
 08/22  07:00:00,0,25.53333333,25.12947357,0.020326208,0.533333333,0
 08/22  08:00:00,0,25.875,25.20837948,0.020301196,0.875,0
 08/22  09:00:00,0,26,25.22258579,0.020262987,1.175,0
 08/22  10:00:00,0,26,25.22258579,0.020262987,1.533333333,0
 08/22  11:00:00,0,26,25.22258579,0.020262987,1.875,0
 08/22  12:00:00,0,26.58333333,25.40336485,0.02032116,2,0
 08/22  13:00:00,0,27.58333333,25.6792947,0.020379758,2,0
 08/22  14:00:00,0,28.58333333,25.90595269,0.020354505,2,0
 08/22  15:00:00,0,28.825,25.91059816,0.020272331,2,0
 08/22  16:00:00,0,28.46666667,25.80905939,0.020258019,2,0
 08/22  17:00:00,0,28.125,25.7791374,0.020351954,2,0
 08/22  18:00:00,0,27.59166667,25.64077058,0.020328009,2,0
 08/22  19:00:00,0,26.95,25.44212062,0.02025206,2,0
 08/22  20:00:00,0,26.29166667,25.28682875,0.020256258,2,0
 08/22  21:00:00,0,25.88333333,25.10779866,0.020119144,1.883333333,0
 08/22  22:00:00,0,25.74166667,24.96842509,0.019945508,1.741666667,0
 08/22  23:00:00,0,25.58333333,24.81265715,0.019753227,1.583333333,0
 08/22  24:00:00,0,25.38333333,24.61601661,0.019500959,1.383333333,0
 08/23  01:00:00,0,25.24166667,24.4767419,0.019323879,1.241666667,0
 08/23  02:00:00,0,25.08333333,24.32098414,0.019137064,1.083333333,0
 08/23  03:00:00,0,25.175,24.33559538,0.019121779,1.175,0
 08/23  04:00:00,0,25.53333333,24.40244532,0.01908987,1.533333333,0
 08/23  05:00:00,0,25.875,24.49119499,0.019098104,1.875,0
 08/23  06:00:00,0,26.175,24.72614422,0.019357605,2.408333333,0
 08/23  07:00:00,0,26.53333333,25.07381799,0.019772673,3.05,0
 08/23  08:00:00,0,26.875,25.40529754,0.020178479,3.708333333,0
 08/23  09:00:00,0,26.825,25.43689615,0.020241002,4.175,0
 08/23  10:00:00,0,26.46666667,25.38116497,0.020290137,4.533333333,0
 08/23  11:00:00,0,26.125,25.2908922,0.0202829,4.875,0
 08/23  12:00:00,0,26.40833333,25.31239373,0.020198339,4.416666667,0
 08/23  13:00:00,0,27.05,25.4707794,0.020206322,3.416666667,0
 08/23  14:00:00,0,27.70833333,25.68272224,0.020297701,2.416666667,0
 08/23  15:00:00,0,27.825,25.69967397,0.020276992,1.825,0
 08/23  16:00:00,0,27.46666667,25.58138065,0.020226589,1.466666667,0
 08/23  17:00:00,0,27.125,25.5320594,0.020287921,1.125,0
 08/23  18:00:00,0,26.825,25.43669543,0.020253144,0.825,0
 08/23  19:00:00,0,26.46666667,25.38088354,0.020311027,0.466666667,0
 08/23  20:00:00,0,26.125,25.29079527,0.020291611,0.125,0
 08/23  21:00:00,0,25.88333333,25.10819975,0.020077772,0,0
 08/23  22:00:00,0,25.74166667,24.96882956,0.019904505,0,0
 08/23  23:00:00,0,25.58333333,24.81306082,0.019712631,0,0
 08/23  24:00:00,0,25.38333333,24.61630748,0.019472559,0,0
 08/24  01:00:00,0,25.24166667,24.47694465,0.019304035,0,0
 08/24  02:00:00,0,25.08333333,24.32130664,0.019105998,0,0
 08/24  03:00:00,0,25,24.23942247,0.019000206,0,0
 08/24  04:00:00,0,25,24.23929966,0.01901158,0,0
 08/24  05:00:00,0,25,24.23921974,0.019019709,0,0
 08/24  06:00:00,0,25.175,24.41136347,0.019225438,0,0
 08/24  07:00:00,0,25.53333333,24.7639888,0.019640876,0,0
 08/24  08:00:00,401.5372172,25.875,25.100207,0.020047074,0,379.4942097
 08/24  09:00:00,534.35484,26.99166667,25.47872936,0.020211179,0.175,454.6342836
 08/24  10:00:00,567.614235,28.63333333,25.92870623,0.020284821,0.533333333,395.5230464
 08/24  11:00:00,575.0482847,30.29166667,26.29764884,0.020222037,0.875,374.7039167
 08/24  12:00:00,586.7525592,31.175,26.66043853,0.0205028,1,375.1927247
 08/24  13:00:00,543.4416717,31.53333333,27.15550491,0.021254948,1,367.7934939
 08/24  14:00:00,609.0473458,31.875,27.63658589,0.022011645,1,401.1892944
 08/24  15:00:00,643.6989817,32.175,28.08078268,0.022731394,1,428.4771694
 08/24  16:00:00,657.2859944,32.53333333,28.48163521,0.023363055,1,450.4649403
 08/24  17:00:00,672.7957672,32.875,28.89644146,0.024039601,1,475.1349031
 08/24  18:00:00,581.2108467,31.83333333,28.38005227,0.02348237,1.175,421.0095408
 08/24  19:00:00,429.5621322,29.83333333,27.21609365,0.022130881,1.533333333,326.6202389
 08/24  20:00:00,401.374,27.83333333,26.03776089,0.020864556,1.875,298.7040208
 08/24  21:00:00,299.6541731,26.88333333,25.49338487,0.020324963,1.825,261.4443607
 08/24  22:00:00,0,26.74166667,25.41271865,0.020247821,1.466666667,0
 08/24  23:00:00,0,26.58333333,25.33779996,0.020187973,1.125,0
 08/24  24:00:00,0,26.38333333,25.35555669,0.020303555,0.825,0
 08/25  01:00:00,0,26.24166667,25.32804335,0.020317319,0.466666667,0
 08/25  02:00:00,0,26.08333333,25.24975216,0.020252181,0.125,0
 08/25  03:00:00,0,26,25.22266396,0.020254292,0,0
 08/25  04:00:00,0,26,25.22258579,0.020262987,0,0
 08/25  05:00:00,0,26,25.22258579,0.020262987,0,0
 08/25  06:00:00,0,26.175,25.39475473,0.020480921,0.175,0
 08/25  07:00:00,0,26.53333333,25.74731979,0.020933494,0.533333333,0
 08/25  08:00:00,453.7277344,26.875,26.08361445,0.021360164,0.875,402.9666519
 08/25  09:00:00,588.6388283,27.75833333,26.30405308,0.021374089,0.825,460.0330672
 08/25  10:00:00,594.1589981,29.11666667,26.35714689,0.020896528,0.466666667,431.2745964
 08/25  11:00:00,606.4985589,30.45833333,26.38230558,0.02036824,0.125,388.6639131
 08/25  12:00:00,619.1252583,31.58333333,26.3250857,0.019800967,0.583333333,379.5372792
 08/25  13:00:00,580.8678575,32.58333333,26.13145634,0.019058109,1.583333333,358.9011453
 08/25  14:00:00,649.7591508,33.58333333,25.95804057,0.01834092,2.583333333,370.6498183
 08/25  15:00:00,678.6907944,34,26.01447328,0.018275472,2.591666667,382.2164489
 08/25  16:00:00,682.9512769,34,26.21471809,0.018634722,1.95,386.5059953
 08/25  17:00:00,684.1648792,34,26.41424372,0.018986543,1.291666667,390.69977
 08/25  18:00:00,587.9297486,33.00833333,26.42019124,0.019418261,1.408333333,358.9775806
 08/25  19:00:00,447.3935492,31.36666667,26.22628817,0.019773864,2.05,312.4659558
 08/25  20:00:00,428.2392039,29.70833333,26.05812472,0.020184891,2.708333333,303.7181997
 08/25  21:00:00,325.6049028,28.70833333,25.88723432,0.020312962,2.708333333,271.3947323
 08/25  22:00:00,0,28.20833333,25.7965638,0.020368685,2.208333333,0
 08/25  23:00:00,0,27.70833333,25.66917036,0.020361736,1.708333333,0
 08/25  24:00:00,0,27.20833333,25.5526119,0.020374347,1.208333333,0
 08/26  01:00:00,0,26.70833333,25.40130562,0.020328717,0.708333333,0
 08/26  02:00:00,0,26.20833333,25.26042708,0.020314634,0.208333333,0
 08/26  03:00:00,0,26,25.22177453,0.020346858,0,0
 08/26  04:00:00,0,26,25.22177453,0.020346858,0,0
 08/26  05:00:00,0,26,25.22177453,0.020346858,0,0
 08/26  06:00:00,0,26.40833333,25.23174447,0.020189434,0.408333333,0
 08/26  07:00:00,0,27.05,25.16546825,0.019803433,1.05,0
 08/26  08:00:00,499.7245667,27.70833333,25.07646757,0.019372733,1.708333333,417.4281133
 08/26  09:00:00,639.8257189,28.58333333,24.87467315,0.018662921,2.408333333,463.7555444
 08/26  10:00:00,629.9018922,29.58333333,24.6930125,0.017936903,3.05,391.1305014
 08/26  11:00:00,629.5897642,30.58333333,24.55670776,0.017289323,3.708333333,360.7165419
 08/26  12:00:00,629.4220025,31.175,24.6280756,0.017168432,4,351.7433233
 08/26  13:00:00,589.7287039,31.53333333,24.93719209,0.017549819,4,341.2072878
 08/26  14:00:00,630.3909708,31.875,25.23297758,0.017910372,4,351.6531325
 08/26  15:00:00,643.2932344,31.59166667,25.19884027,0.017985138,4.175,357.8670983
 08/26  16:00:00,651.1299089,30.95,25.09772275,0.018095283,4.533333333,360.3878322
 08/26  17:00:00,647.3225894,30.29166667,24.93371447,0.018099402,4.875,357.5013772
 08/26  18:00:00,543.959395,29.00833333,24.68134571,0.018223592,4.825,324.9330019
 08/26  19:00:00,404.0628961,27.36666667,24.56308746,0.01872492,4.466666667,280.1131758
 08/26  20:00:00,379.4381717,25.70833333,24.37611283,0.019110926,4.125,266.7202483
 08/26  21:00:00,280.3286847,25.40833333,24.25535372,0.019044153,4.291666667,241.5430933
 08/26  22:00:00,0,26.05,24.20298689,0.018694293,4.791666667,0
 08/26  23:00:00,0,26.70833333,24.12870431,0.018293914,5.291666667,0
 08/26  24:00:00,0,27.40833333,24.05256557,0.01787378,5.791666667,0
 08/27  01:00:00,0,28.05,23.96921382,0.017479213,6.291666667,0
 08/27  02:00:00,0,28.70833333,23.92949471,0.017145088,6.791666667,0
 08/27  03:00:00,0,28.59166667,23.93217833,0.017198737,7.583333333,0
 08/27  04:00:00,0,27.95,23.98026988,0.017559241,8.583333333,0
 08/27  05:00:00,0,27.29166667,24.066553,0.017985852,9.583333333,0
 08/27  06:00:00,0,26.825,24.19084782,0.018385649,10.75833333,0
