Date/Time,Cooling Load(kWh£©,Site Outdoor Air Drybulb Temperature [C](Hourly),Site Outdoor Air Wetbulb Temperature [C](Hourly),Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Site Wind Speed [m/s](Hourly),Chiller Electricity Energy(kWh£©
 02/17  19:00:00,192.6276948,18,16.14267109,0.010690269,1.416666667,186.6809505
 02/17  20:00:00,185.39145,16.775,14.66360585,0.009536197,2.75,186.6809505
 02/17  21:00:00,108.4852396,16.54166667,14.47066053,0.009410942,3.416666667,186.6809505
 02/17  22:00:00,0,17,15.08467027,0.009892812,3,0
 02/17  23:00:00,0,17,15.08467027,0.009892812,3.583333333,0
 02/17  24:00:00,0,17,15.08467027,0.009892812,2.25,0
 02/18  01:00:00,0,16.59166667,14.63483883,0.009572751,1.875,0
 02/18  02:00:00,0,15.89166667,13.86718668,0.009038441,3.375,0
 02/18  03:00:00,0,16.41666667,14.44238229,0.009448615,2.25,0
 02/18  04:00:00,0,17,15.08365975,0.009906861,1,0
 02/18  05:00:00,0,16.475,14.33414088,0.009299829,3.333333333,0
 02/18  06:00:00,0,16.625,14.92915433,0.009892767,2.666666667,0
 02/18  07:00:00,0,17,15.73738649,0.010639709,1,0
 02/18  08:00:00,27.79578622,16.70833333,14.69791254,0.009602354,2.166666667,186.6809505
 02/18  09:00:00,238.9208831,17.95833333,15.43868425,0.009907207,2.416666667,186.6809505
 02/18  10:00:00,291.1508167,19,16.84854242,0.011092131,2.583333333,186.6809505
 02/18  11:00:00,330.4890658,18.3,15.75661623,0.01011957,3,186.6809505
 02/18  12:00:00,362.0760247,20.25,17.04811119,0.010844014,3,200.8343684
 02/18  13:00:00,331.4427592,22.58333333,18.86616807,0.012114914,3,211.4429521
 02/18  14:00:00,379.9256725,21.6,17.82937574,0.011245698,2.416666667,208.2418905
 02/18  15:00:00,379.4735383,20.25,17.60965559,0.011542657,2.583333333,203.0032922
 02/18  16:00:00,377.0692378,20,18.03871915,0.012176348,1.833333333,205.8221143
 02/18  17:00:00,367.7988656,19.35833333,17.08560409,0.011279636,2.166666667,196.4877136
 02/18  18:00:00,280.2535539,19.54166667,17.35736715,0.011532285,1.833333333,187.2676116
 02/18  19:00:00,196.9873504,20,18.03871915,0.012176348,2.166666667,186.6809505
 02/18  20:00:00,192.3065653,18.71666667,17.01986117,0.011475631,3,186.6809505
 02/18  21:00:00,147.7932987,18.5,17.4822522,0.012127664,3.583333333,186.6809505
 02/18  22:00:00,0,19,17.94827143,0.012482276,3.416666667,0
 02/18  23:00:00,0,19,18.06084369,0.012623,3,0
 02/18  24:00:00,0,19,18.34079288,0.01298264,1.833333333,0
 02/19  01:00:00,0,19,18.34070407,0.012988107,1.583333333,0
 02/19  02:00:00,0,18.35833333,17.51842314,0.012241672,2.583333333,0
 02/19  03:00:00,0,19.125,18.32481438,0.012940452,2.416666667,0
 02/19  04:00:00,0,19.41666667,19.13883459,0.013864555,1.416666667,0
 02/19  05:00:00,0,18.475,18.03451745,0.012846152,2.166666667,0
 02/19  06:00:00,0,18.625,18.31005708,0.013125304,1.25,0
 02/19  07:00:00,0,19,18.99999484,0.013849593,0.583333333,0
 02/19  08:00:00,47.6158275,18.825,18.31526623,0.013037687,1,186.6809505
 02/19  09:00:00,263.5808988,18.875,18.51127745,0.013260447,1,195.4866877
 02/19  10:00:00,316.9235053,19.58333333,19.58332735,0.014352883,1.583333333,212.7843148
 02/19  11:00:00,360.5980167,20.58333333,20.18314865,0.014741834,2,229.0004294
 02/19  12:00:00,384.1563186,20.41666667,20.13198148,0.014748486,2,230.6290582
 02/19  13:00:00,355.4895458,21.75,21.33555804,0.015897891,3.166666667,240.7881778
 02/19  14:00:00,419.8618072,24.34166667,21.8871326,0.015615847,3.416666667,265.0857667
 02/19  15:00:00,415.8448136,23.95833333,22.01188173,0.01597735,4.166666667,260.1662288
 02/19  16:00:00,410.5809842,22.41666667,22.11782429,0.01679123,5,262.4968513
 02/19  17:00:00,411.9769867,23.16666667,21.70805484,0.015873454,3.833333333,262.7748714
 02/19  18:00:00,324.7103614,22.83333333,21.80246845,0.016151666,3.583333333,237.0673516
 02/19  19:00:00,209.547596,21.41666667,21.41665835,0.016191921,4,205.5174449
 02/19  20:00:00,206.8967306,21.99166667,21.15285894,0.015559683,2.833333333,205.8731557
 02/19  21:00:00,167.9087352,21.70833333,21.11373762,0.0156169,2.583333333,200.5254725
 02/19  22:00:00,0,21,20.99999303,0.015745078,2.416666667,0
 02/19  23:00:00,0,21,20.99999632,0.015738404,1.416666667,0
 02/19  24:00:00,0,20.41666667,20.41666072,0.01517152,1.583333333,0
 02/20  01:00:00,0,20,19.99999691,0.014774238,1.416666667,0
 02/20  02:00:00,0,21.10833333,20.42577975,0.014900574,0.416666667,0
 02/20  03:00:00,0,21.375,20.88658942,0.015436373,1.166666667,0
 02/20  04:00:00,0,21,20.99999199,0.015763793,2.583333333,0
 02/20  05:00:00,0,21.40833333,20.8621337,0.015403756,1.25,0
 02/20  06:00:00,0,21.29166667,20.90306222,0.015501274,1.75,0
 02/20  07:00:00,0,21,20.99999178,0.015754429,3,0
 02/20  08:00:00,75.76172833,21.40833333,21.13711392,0.015767258,2.416666667,189.1289216
 02/20  09:00:00,317.2215622,21.29166667,21.09850049,0.015754949,3.75,240.3975111
 02/20  10:00:00,348.8853069,20.41666667,20.41665961,0.015162613,3.25,233.8278583
 02/20  11:00:00,365.7296267,21.45833333,21.18534852,0.015791468,2.583333333,246.4369991
 02/20  12:00:00,360.6495633,19.875,19.68504102,0.014415279,4.166666667,221.6049826
 02/20  13:00:00,305.1321836,18,17.99999782,0.012990731,4.416666667,193.9879449
 02/20  14:00:00,351.3043572,18.40833333,18.02969036,0.01286465,2.833333333,203.9373378
 02/20  15:00:00,346.5742917,17.125,16.86090978,0.011980581,4.333333333,190.61395
 02/20  16:00:00,330.9812083,16,15.99999831,0.011426704,6,186.6809505
 02/20  17:00:00,320.2578869,16.58333333,15.79371452,0.010945715,4.833333333,186.6809505
 02/20  18:00:00,226.0129134,15.83333333,15.27877976,0.010665152,4.583333333,186.6809505
 02/20  19:00:00,175.674426,15,14.99999402,0.010693676,5,186.6809505
 02/20  20:00:00,158.2582271,15.175,14.65452697,0.010232392,4.416666667,186.6809505
 02/20  21:00:00,68.27023367,14.54166667,14.1751996,0.009961709,4,186.6809505
 02/20  22:00:00,0,14,13.99999497,0.009987381,4.583333333,0
 02/20  23:00:00,0,14,13.9999949,0.009983202,5,0
 02/20  24:00:00,0,13.41666667,13.41666195,0.009607211,5,0
 02/21  01:00:00,0,13,12.99999643,0.009343911,5,0
 02/21  02:00:00,0,13.05833333,12.62562237,0.008935813,3.833333333,0
 02/21  03:00:00,0,12.45833333,12.15352809,0.00870589,4.166666667,0
 02/21  04:00:00,0,12,11.99999679,0.008741546,5,0
 02/21  05:00:00,0,12.175,11.75384167,0.008425061,3.833333333,0
 02/21  06:00:00,0,12.125,11.8249557,0.008511033,3.583333333,0
 02/21  07:00:00,0,12,11.99999542,0.0087277,3.416666667,0
 02/21  08:00:00,0,11.825,11.41006145,0.008216142,3,0
 02/21  09:00:00,0,11.875,11.57873932,0.008355557,3,0
 02/21  10:00:00,0,12,11.99999964,0.008715347,3.583333333,0
 02/21  11:00:00,0,12.05833333,11.69240004,0.008387039,4,0
 02/21  12:00:00,0,12.625,12.03868165,0.008497015,4,0
 02/21  13:00:00,0,13,12.44527037,0.008754167,3.416666667,0
 02/21  14:00:00,0,13,12.44504356,0.008762927,3,0
 02/21  15:00:00,0,13,12.76955122,0.009103179,3,0
 02/21  16:00:00,0,13.58333333,13.25289829,0.009370972,3,0
 02/21  17:00:00,0,14,13.31433136,0.009266389,2.416666667,0
 02/21  18:00:00,0,13.70833333,13.17167647,0.009238222,1.708333333,0
 02/21  19:00:00,0,13.20833333,13.05344294,0.009322414,1.208333333,0
 02/21  20:00:00,0,13.7,13.25647995,0.009324759,1,0
 02/21  21:00:00,0,14.14166667,13.59850105,0.009496943,1.291666667,0
 02/21  22:00:00,0,14.04166667,13.88324435,0.009841002,1.791666667,0
 02/21  23:00:00,0,14,13.9999949,0.009983202,2.583333333,0
 02/21  24:00:00,0,14,13.9999949,0.009983202,2.416666667,0
 02/22  01:00:00,0,14,13.9999949,0.009983202,2,0
 02/22  02:00:00,0,14.11666667,13.66947502,0.009582831,2.583333333,0
 02/22  03:00:00,0,13.5,13.18499237,0.009329122,3.583333333,0
 02/22  04:00:00,0,13,12.99999369,0.009349382,3.416666667,0
 02/22  05:00:00,0,13.58333333,13.36354774,0.009491045,1.833333333,0
 02/22  06:00:00,0,14,13.84180872,0.009824072,2.166666667,0
 02/22  07:00:00,0,13.41666667,13.41666046,0.009611282,3.583333333,0
 02/22  08:00:00,0,13.46666667,13.02710677,0.009178751,2.833333333,0
 02/22  09:00:00,0,13.91666667,13.60033497,0.009587747,2.583333333,0
 02/22  10:00:00,0,14,13.99999449,0.009973189,2.416666667,0
 02/22  11:00:00,0,14.525,13.89859198,0.009646979,2,0
 02/22  12:00:00,0,14.375,13.92985233,0.009742569,3.166666667,0
 02/22  13:00:00,0,14,13.99999432,0.009979029,3.416666667,0
 02/22  14:00:00,0,14.525,14.18523287,0.009970879,2.416666667,0
 02/22  15:00:00,0,14.95833333,14.71379888,0.01037912,2,0
 02/22  16:00:00,0,15,14.99999734,0.010682907,2,0
 02/22  17:00:00,0,15.29166667,14.88623456,0.010435092,3.166666667,0
 02/22  18:00:00,0,15.20833333,14.91960505,0.010506809,2.833333333,0
 02/22  19:00:00,0,15,14.99999734,0.010682907,2,0
 02/22  20:00:00,0,14.94166667,14.54133483,0.010200969,2.583333333,0
 02/22  21:00:00,0,14.95833333,14.67271692,0.010332247,2.416666667,0
 02/22  22:00:00,0,15,14.99999422,0.010672159,2.583333333,0
 02/22  23:00:00,0,14.41666667,14.41666118,0.010272878,2.416666667,0
 02/22  24:00:00,0,14,13.99999745,0.009993236,1.416666667,0
 02/23  01:00:00,0,14,13.99999745,0.009993236,2.166666667,0
 02/23  02:00:00,0,14.58333333,14.18555091,0.009951228,3,0
 02/23  03:00:00,0,14.41666667,14.13385207,0.009964567,4.166666667,0
 02/23  04:00:00,0,14.58333333,14.5833273,0.010386032,3.833333333,0
 02/23  05:00:00,0,14.41666667,14.19318906,0.010031591,2.416666667,0
 02/23  06:00:00,0,14,13.84180872,0.009824072,2.583333333,0
 02/23  07:00:00,0,14,13.99999745,0.009993236,3,0
 02/23  08:00:00,8.722702319,14,13.55471344,0.009514325,2.416666667,186.6809505
 02/23  09:00:00,162.612835,14,13.6824932,0.009639644,2.583333333,186.6809505
 02/23  10:00:00,222.8885263,14,13.99999455,0.009967358,3.583333333,186.6809505
 02/23  11:00:00,234.387524,14.05833333,13.55612492,0.009468142,2.25,186.6809505
 02/23  12:00:00,244.5415714,14.04166667,13.68367036,0.009609799,2.75,186.6809505
 02/23  13:00:00,217.6798893,14,13.99999424,0.009969024,4.583333333,186.6809505
 02/23  14:00:00,256.3702393,14.29166667,13.84158875,0.009688721,3.833333333,186.6809505
 02/23  15:00:00,275.6977533,14.20833333,13.88783959,0.009776788,4.75,186.6809505
 02/23  16:00:00,273.2759747,14,13.9999949,0.009983202,4.833333333,186.6809505
 02/23  17:00:00,254.8057546,14.175,13.55648725,0.009439634,4,186.6809505
 02/23  18:00:00,177.8290287,14.125,13.68457045,0.009595813,4,186.6809505
 02/23  19:00:00,132.1748326,13.41666667,13.41666195,0.009607211,4,186.6809505
 02/23  20:00:00,109.4378629,13.175,12.68556396,0.008943282,4,186.6809505
 02/23  21:00:00,34.55004717,13.125,12.77642719,0.0090477,4.583333333,186.6809505
 02/23  22:00:00,0,13,12.99999559,0.009319764,5,0
 02/23  23:00:00,0,13,12.99999839,0.00931588,4.416666667,0
 02/23  24:00:00,0,13,12.67734415,0.008985155,4,0
 02/24  01:00:00,0,13,12.44540305,0.008749065,4,0
 02/24  02:00:00,0,12.70833333,11.83371345,0.008259351,3.416666667,0
 02/24  03:00:00,0,12.38333333,11.17639318,0.007749633,3.175,0
 02/24  04:00:00,0,12.24166667,10.90801297,0.007549914,3.533333333,0
 02/24  05:00:00,0,12.08333333,10.60894488,0.007330727,3.875,0
 02/24  06:00:00,0,12,11.0443353,0.007781554,4.583333333,0
 02/24  07:00:00,0,12,11.46291906,0.008180782,5,0
 02/24  08:00:00,8.769918344,11.94166667,10.71280683,0.007477086,3.833333333,173.1984374
 02/24  09:00:00,149.3332872,11.95833333,10.92848177,0.007667551,4.166666667,186.6809505
 02/24  10:00:00,196.575566,12,11.46346965,0.008161105,4.416666667,186.6809505
 02/24  11:00:00,224.8842136,12.05833333,10.87904392,0.007574998,3.416666667,186.6809505
 02/24  12:00:00,237.4731291,12.04166667,11.04693494,0.007747276,4.166666667,186.6809505
 02/24  13:00:00,207.9221366,12.58333333,11.71071066,0.008171175,4.416666667,186.6809505
 02/24  14:00:00,253.8936046,12.53333333,11.10184018,0.007606581,4,186.6809505
 02/24  15:00:00,257.5827053,12.08333333,11.08609219,0.007783794,5.166666667,186.6809505
 02/24  16:00:00,256.4536374,12,11.46279094,0.008185544,4.833333333,186.6809505
 02/24  17:00:00,248.5541279,11.76666667,10.97103363,0.007806812,2.833333333,186.6809505
 02/24  18:00:00,172.4212151,11.25,10.84764913,0.00789614,3.75,186.6809505
 02/24  19:00:00,130.555779,11,10.9999958,0.008141589,4.416666667,0
 02/24  20:00:00,106.7673025,11,10.9999958,0.008141589,3.416666667,0
 02/24  21:00:00,29.68442153,11,10.9999958,0.008141589,3,0
 02/24  22:00:00,0,11,10.99999532,0.008136857,4.166666667,0
 02/24  23:00:00,0,11,11,0.008133479,3.833333333,0
 02/24  24:00:00,0,11,11,0.008133479,3.583333333,0
 02/25  01:00:00,0,10.41666667,10.41666273,0.007820848,4,0
 02/25  02:00:00,0,10.11666667,9.823024738,0.007390555,2.833333333,0
 02/25  03:00:00,0,10.08333333,9.873943431,0.00745122,4.333333333,0
 02/25  04:00:00,0,10,9.999999315,0.007602003,5.416666667,0
 02/25  05:00:00,0,9.941666667,9.453952109,0.007125736,5,0
 02/25  06:00:00,0,9.958333333,9.610425516,0.007257242,5,0
 02/25  07:00:00,0,10,9.999999567,0.007594444,4.416666667,0
 02/25  08:00:00,5.603809233,10.175,9.231104248,0.006818041,4.583333333,6.22269835
 02/25  09:00:00,147.9288961,10.70833333,9.723410585,0.007045055,5,0
 02/25  10:00:00,172.4385243,11,10.48119406,0.007619883,5.583333333,186.6809505
 02/25  11:00:00,200.0858522,11.35,9.931300979,0.006962099,4.833333333,186.6809505
 02/25  12:00:00,215.3885373,11.71666667,9.899761494,0.006786082,4.583333333,186.6809505
 02/25  13:00:00,178.6353424,11.91666667,10.60673893,0.007370863,5.583333333,186.6809505
 02/25  14:00:00,214.6513485,11.825,9.991321285,0.006839452,4.25,186.6809505
 02/25  15:00:00,219.6787386,11.29166667,10.01578714,0.007079622,5.333333333,186.6809505
 02/25  16:00:00,223.4705256,11.58333333,10.73876479,0.007640479,5.833333333,186.6809505
 02/25  17:00:00,215.0250347,11.41666667,10.19672805,0.007199577,3.833333333,186.6809505
 02/25  18:00:00,152.0886821,11.58333333,10.08104289,0.007014493,4.166666667,93.34047525
 02/25  19:00:00,118.4223089,11.41666667,10.07428135,0.007073322,5,62.2269835
 02/25  20:00:00,88.78104661,11,9.072235053,0.006334008,4.416666667,0
 02/25  21:00:00,11.37730203,11,9.300280616,0.006534614,4.583333333,0
 02/25  22:00:00,0,11,9.603577549,0.006804424,5.583333333,0
 02/25  23:00:00,0,11,9.416234582,0.006634012,6.583333333,0
 02/25  24:00:00,0,11,9.416234582,0.006634012,5.25,0
 02/26  01:00:00,0,11,9.098024415,0.006347994,4.583333333,0
 02/26  02:00:00,0,10.825,7.896071894,0.00536915,5,0
 02/26  03:00:00,0,9.708333333,7.968860472,0.005882972,5,0
 02/26  04:00:00,0,9,8.434589438,0.006577082,4.416666667,0
 02/26  05:00:00,0,8.941666667,7.606686166,0.005890516,3.416666667,0
 02/26  06:00:00,0,8.958333333,7.554178596,0.005837596,3.583333333,0
 02/26  07:00:00,0,9,7.94169527,0.006147546,5.166666667,0
 02/26  08:00:00,11.13154854,8.941666667,7.44900208,0.005745008,4.25,0
 02/26  09:00:00,145.1386766,8.958333333,7.590449283,0.005855593,4.166666667,0
 02/26  10:00:00,157.5675662,9,7.942689813,0.006135403,6.166666667,93.34047525
 02/26  11:00:00,171.5735276,9.408333333,7.281491113,0.005404991,5.25,186.6809505
 02/26  12:00:00,195.0626521,10.45833333,7.727331836,0.005358688,6.333333333,186.6809505
 02/26  13:00:00,186.7763407,11,8.134222218,0.005490461,8,186.6809505
 02/26  14:00:00,226.9290998,11.525,7.597966306,0.004823745,5.666666667,186.6809505
 02/26  15:00:00,234.7571249,11.95833333,7.738568279,0.004773191,5.75,186.6809505
 02/26  16:00:00,230.3632321,12,8.027045773,0.005005441,7,186.6809505
 02/26  17:00:00,223.4227312,12,8.262696729,0.005205479,5.25,186.6809505
 02/26  18:00:00,160.2474562,12,8.430242192,0.005348322,4,186.6809505
 02/26  19:00:00,121.5245212,12,8.430242192,0.005348322,4.583333333,186.6809505
 02/26  20:00:00,99.52955819,11.70833333,7.5946993,0.004750768,4.416666667,124.453967
 02/26  21:00:00,23.63453179,11.20833333,7.835180295,0.005155753,3.416666667,30.6013055
 02/26  22:00:00,0,11,7.912619134,0.005302951,4.166666667,0
 02/26  23:00:00,0,11,7.556997821,0.004995129,3.25,0
 02/26  24:00:00,0,11,7.333082035,0.004803727,3.166666667,0
 02/27  01:00:00,0,11,7.170924325,0.004671211,4.583333333,0
 02/27  02:00:00,0,10.65,6.92320156,0.00461364,3.833333333,0
 02/27  03:00:00,0,10.75,7.216753589,0.004820884,3,0
 02/27  04:00:00,0,10.41666667,7.528057774,0.005218595,3.583333333,0
 02/27  05:00:00,0,10.175,7.012786549,0.004888386,3.416666667,0
 02/27  06:00:00,0,10.70833333,7.179789411,0.004809595,3,0
 02/27  07:00:00,0,11,7.777268613,0.005192814,4.166666667,0
 02/27  08:00:00,5.965349481,10.76666667,7.232024797,0.00482426,3.833333333,15.55674588
 02/27  09:00:00,147.5080548,10.83333333,7.70960014,0.005199784,3.583333333,0
 02/27  10:00:00,169.002821,11,8.408009491,0.005726905,3.416666667,186.6809505
 02/27  11:00:00,195.5204862,11.11666667,8.183364745,0.005485239,1.833333333,186.6809505
 02/27  12:00:00,216.0746757,11.08333333,8.247397221,0.005557137,3.333333333,186.6809505
 02/27  13:00:00,192.5944693,11,8.40660915,0.005733513,6.166666667,186.6809505
 02/27  14:00:00,229.0456399,11.05833333,7.851177997,0.005233187,5.25,186.6809505
 02/27  15:00:00,230.2786237,11.04166667,8.009938506,0.005380203,3.416666667,186.6809505
 02/27  16:00:00,237.5665648,11.58333333,8.934184405,0.005974634,2.416666667,186.6809505
 02/27  17:00:00,235.8373282,11.125,8.571525721,0.005845142,3.75,186.6809505
 02/27  18:00:00,165.1447246,10.79166667,8.522274922,0.005937185,3.833333333,186.6809505
 02/27  19:00:00,128.769686,11,8.867995787,0.006152432,3,0
 02/27  20:00:00,103.1745062,10.41666667,8.432534081,0.006005015,4.166666667,0
 02/27  21:00:00,28.53006308,10.58333333,8.873617305,0.00632725,3.25,0
 02/27  22:00:00,0,11,9.415522273,0.006640592,2,0
 02/27  23:00:00,0,11,9.415935272,0.006636752,2,0
 02/27  24:00:00,0,10.41666667,9.119972726,0.006606771,3.166666667,0
 02/28  01:00:00,0,10,8.902779024,0.006587432,4.583333333,0
 02/28  02:00:00,0,9.591666667,8.754858463,0.006626483,2.666666667,0
 02/28  03:00:00,0,9.125,8.854569573,0.006906714,2.166666667,0
 02/28  04:00:00,0,9,8.999996417,0.007091823,3,0
 02/28  05:00:00,0,9,8.999997747,0.007094758,2.416666667,0
 02/28  06:00:00,0,9,8.999997747,0.007094758,2.583333333,0
 02/28  07:00:00,0,9,8.999996577,0.007090649,3,0
 02/28  08:00:00,0,9.116666667,8.928125145,0.006975562,3,0
 02/28  09:00:00,0,9.083333333,8.948867081,0.007003688,3.583333333,0
 02/28  10:00:00,0,9.583333333,9.583328362,0.007364826,4,0
 02/28  11:00:00,0,10,9.561186027,0.007169814,3.416666667,0
 02/28  12:00:00,0,10.175,9.564848611,0.007100844,3,0
 02/28  13:00:00,0,10.3,9.793518447,0.007262461,3,0
 02/28  14:00:00,0,10.475,9.864948978,0.007263632,2.416666667,0
 02/28  15:00:00,0,11.00833333,10.26257911,0.007421024,2,0
 02/28  16:00:00,0,12.05833333,10.97901605,0.007669892,2.583333333,0
 02/28  17:00:00,0,12.36666667,11.13839212,0.007695202,2.416666667,0
 02/28  18:00:00,0,12.14166667,11.01536576,0.007664864,1.416666667,0
 02/28  19:00:00,0,11.98333333,10.79412523,0.007515758,1.583333333,0
 02/28  20:00:00,0,11.66666667,10.62592094,0.007481898,2.583333333,0
 02/28  21:00:00,0,11.55833333,10.46180249,0.007364216,2.416666667,0
 02/28  22:00:00,0,11.775,10.57211779,0.00737566,1.883333333,0
 02/28  23:00:00,0,12.13333333,10.90082295,0.00753489,1.625,0
 02/28  24:00:00,0,12.475,11.24465622,0.007720418,1.383333333,0
 03/01  01:00:00,0,12.775,11.57167883,0.007918669,1.125,0
 03/01  02:00:00,0,13.075,11.91553976,0.008136131,0.883333333,0
 03/01  03:00:00,0,13.43333333,12.24411727,0.008319801,0.625,0
 03/01  04:00:00,0,13.775,12.58894957,0.008534743,0.383333333,0
 03/01  05:00:00,0,13.84166667,12.75017167,0.008679852,0.125,0
 03/01  06:00:00,0,13.91666667,13.14635367,0.009054974,1.166666667,0
 03/01  07:00:00,0,14,13.4290548,0.00930441,2,0
 03/01  08:00:00,0,14.175,12.91385967,0.008696258,2,0
 03/01  09:00:00,0,14.70833333,13.63002093,0.009223446,1.416666667,0
 03/01  10:00:00,0,15,14.41192132,0.009925908,1,0
 03/01  11:00:00,0,15.175,13.14444631,0.008517605,1.583333333,0
 03/01  12:00:00,0,16.29166667,13.87916781,0.008835243,2.583333333,0
 03/01  13:00:00,0,17,15.08781834,0.009849274,2.416666667,0
 03/01  14:00:00,0,16.53333333,13.34900251,0.008198939,2.583333333,0
 03/01  15:00:00,0,17.25,13.15497156,0.007703217,3,0
 03/01  16:00:00,0,18,14.54689809,0.008862281,2.416666667,0
 03/01  17:00:00,0,16.71666667,13.42493627,0.008203237,2.583333333,0
 03/01  18:00:00,0,16.5,13.27496426,0.008129972,3,0
